date,city,contrib_facebook,contrib_google_search,contrib_linear_tv,contrib_instagram,contrib_youtube,contrib_radio,contrib_programmatic_display,contrib_out_of_home,contrib_podcast,contrib_email,contrib_baseline,contrib_controls,contrib_latent,contrib_spill_from_caracas_facebook,contrib_spill_from_caracas_google_search,contrib_spill_from_valencia_linear_tv,contrib_spill_total
2025-06-23,Valencia,0.0,0.0,0.9424475996602664,0.0,0.0,0.5583152596902584,0.0,0.0,0.0,0.5253272612224795,6.534864184284623,0.0845279996086847,0.0,0.04282109627620903,0.07413959551476339,0.0,0.11696069179097242
2025-06-30,Caracas,0.4376947991412959,0.8345271270811015,0.0,0.0,0.0,0.0,0.7618526641202342,0.0,0.0,0.0,7.44554977948905,-0.4401856425625684,0.0,0.0,0.0,0.09252674602443609,0.09252674602443609
2025-06-30,Valencia,0.0,0.0,0.9252674602443608,0.0,0.0,0.4987986838682533,0.0,0.0,0.0,0.4200232953429715,6.542661959228539,0.0056516732964993,0.0,0.04376947991412959,0.08345271270811017,0.0,0.12722219262223977
2025-07-07,Caracas,0.3464117846273222,0.6555224136728793,0.0,0.0,0.0,0.0,0.8054054444299257,0.0,0.0,0.0,7.444674412729459,-0.4536061207248238,0.0,0.0,0.0,0.09508175550266434,0.09508175550266434
2025-07-07,Valencia,0.0,0.0,0.9508175550266434,0.0,0.0,0.5123663058379551,0.0,0.0,0.0,0.6803057453474498,6.535353053063646,-0.1044571886283528,0.0,0.03464117846273222,0.06555224136728793,0.0,0.10019341983002016
2025-07-14,Caracas,0.4544456760205585,0.6827573761459574,0.0,0.0,0.0,0.0,0.663133915643353,0.0,0.0,0.0,7.4379321752051775,-0.4568399715671175,0.0,0.0,0.0,0.091670656900876,0.091670656900876
2025-07-14,Valencia,0.0,0.0,0.91670656900876,0.0,0.0,0.5171763685346452,0.0,0.0,0.0,0.6265459437752339,6.533021156974892,-0.1834790069282243,0.0,0.045444567602055855,0.06827573761459575,0.0,0.11372030521665161
2025-07-21,Caracas,0.3575570472214206,0.6999885228988773,0.0,0.0,0.0,0.0,0.6968264280151361,0.0,0.0,0.0,7.448494772985687,-0.4543868353717105,0.0,0.0,0.0,0.08155565318030027,0.08155565318030027
2025-07-21,Valencia,0.0,0.0,0.8155565318030026,0.0,0.0,0.5296345630540306,0.0,0.0,0.0,0.6298027327489762,6.550532802402767,-0.2495221260656417,0.0,0.03575570472214206,0.06999885228988773,0.0,0.10575455701202979
2025-07-28,Caracas,0.5321196154082114,0.6206313751976766,0.0,0.0,0.0,0.0,0.7674532868284761,0.0,0.0,0.0,7.449862283963097,-0.4436951983937723,0.0,0.0,0.0,0.08587221368485232,0.08587221368485232
2025-07-28,Valencia,0.0,0.0,0.858722136848523,0.0,0.0,0.5167946077585663,0.0,0.0,0.0,0.5585511477227247,6.540435249055644,-0.2866808265306875,0.0,0.05321196154082114,0.062063137519767664,0.0,0.1152750990605888
2025-08-04,Caracas,0.4577094096123147,0.7479052898415377,0.0,0.0,0.0,0.0,0.803601249448926,0.0,0.0,0.0,7.466281903647826,-0.4346919480865926,0.0,0.0,0.0,0.08508459509600122,0.08508459509600122
2025-08-04,Valencia,0.0,0.0,0.8508459509600121,0.0,0.0,0.5146493592893503,0.0,0.0,0.0,0.6770412361765593,6.532109931992973,-0.3039828197560621,0.0,0.04577094096123147,0.07479052898415377,0.0,0.12056146994538525
2025-08-11,Caracas,0.4184415872349416,0.6481888567327706,0.0,0.0,0.0,0.0,0.8833870395973351,0.0,0.0,0.0,7.460001261889336,-0.4313806783480782,0.0,0.0,0.0,0.10183889438665597,0.10183889438665597
2025-08-11,Valencia,0.0,0.0,1.0183889438665596,0.0,0.0,0.5065862764951546,0.0,0.0,0.0,0.5748151029872207,6.538396680457995,-0.3023219834252421,0.0,0.04184415872349417,0.06481888567327707,0.0,0.10666304439677124
2025-08-18,Caracas,0.4481217657867877,0.5682914112033383,0.0,0.0,0.0,0.0,0.8318348083183474,0.0,0.0,0.0,7.423777008948759,-0.4278443712144956,0.0,0.0,0.0,0.09719145047024089,0.09719145047024089
2025-08-18,Valencia,0.0,0.0,0.9719145047024088,0.0,0.0,0.531047023943242,0.0,0.0,0.0,0.5726642293955007,6.51712225139526,-0.2519498680615341,0.0,0.044812176578678774,0.056829141120333826,0.0,0.1016413176990126
2025-08-25,Caracas,0.3922674639654928,0.7691243100816976,0.0,0.0,0.0,0.0,0.7096150542753238,0.0,0.0,0.0,7.447969415051093,-0.43050660293623,0.0,0.0,0.0,0.08948938688790371,0.08948938688790371
2025-08-25,Valencia,0.0,0.0,0.8948938688790371,0.0,0.0,0.5314838022674577,0.0,0.0,0.0,0.5016718894833685,6.53223444721198,-0.21924632310304,0.0,0.03922674639654928,0.07691243100816976,0.0,0.11613917740471905
2025-09-01,Caracas,0.4494818594114871,0.5560463796517756,0.0,0.0,0.0,0.0,0.8567235077149893,0.0,0.0,0.0,7.454075503406101,-0.4445954217164179,0.0,0.0,0.0,0.08965344319597585,0.08965344319597585
2025-09-01,Valencia,0.0,0.0,0.8965344319597585,0.0,0.0,0.6109928582123741,0.0,0.0,0.0,0.3977668001253164,6.546989589626432,-0.1771528109392587,0.0,0.044948185941148716,0.05560463796517756,0.0,0.10055282390632628
2025-09-08,Caracas,0.4369967393595919,0.8299437074612405,0.0,0.0,0.0,0.0,0.8480001372036141,0.0,0.0,0.0,7.462620581946791,-0.4498034344355258,0.0,0.0,0.0,0.08419043530356608,0.08419043530356608
2025-09-08,Valencia,0.0,0.0,0.8419043530356608,0.0,0.0,0.5855297101288557,0.0,0.0,0.0,0.6427660609279473,6.540285917639819,-0.1049615161058057,0.0,0.043699673935959193,0.08299437074612405,0.0,0.12669404468208323
2025-09-15,Caracas,0.5773358161026421,0.7514641576279065,0.0,0.0,0.0,0.0,0.7194233604943072,0.0,0.0,0.0,7.448348081320484,-0.4683758212604166,0.0,0.0,0.0,0.08734308720518753,0.08734308720518753
2025-09-15,Valencia,0.0,0.0,0.8734308720518753,0.0,0.0,0.555771482148638,0.0,0.0,0.0,0.5453486404893191,6.525716674406511,-0.0638534098865025,0.0,0.057733581610264206,0.07514641576279066,0.0,0.13287999737305486
2025-09-22,Caracas,0.5208605870089809,0.7031441388966827,0.0,0.0,0.0,0.0,0.7433800165310186,0.0,0.0,0.0,7.471048988939657,-0.4814647972093921,0.0,0.0,0.0,0.08731138742525812,0.08731138742525812
2025-09-22,Valencia,0.0,0.0,0.8731138742525812,0.0,0.0,0.5418766836483907,0.0,0.0,0.0,0.5082617269942574,6.560998459862945,-0.0493453898012556,0.0,0.05208605870089809,0.07031441388966828,0.0,0.12240047259056636
2025-09-29,Caracas,0.4682820489677127,0.5366384354899794,0.0,0.0,0.0,0.0,0.7878285835727059,0.0,0.0,0.0,7.441751163623191,-0.5012879590219574,0.0,0.0,0.0,0.08411874915033966,0.08411874915033966
2025-09-29,Valencia,0.0,0.0,0.8411874915033966,0.0,0.0,0.51562348582413,0.0,0.0,0.0,0.5114303732703523,6.518351018039231,-0.063484188111547,0.0,0.046828204896771274,0.05366384354899794,0.0,0.10049204844576921
2025-10-06,Caracas,0.4392296118182681,0.6043395302654848,0.0,0.0,0.0,0.0,0.7149682600699226,0.0,0.0,0.0,7.455294254424726,-0.5228027963647821,0.0,0.0,0.0,0.0841591812449389,0.0841591812449389
2025-10-06,Valencia,0.0,0.0,0.841591812449389,0.0,0.0,0.5189738538576925,0.0,0.0,0.0,0.4606615676886558,6.531558071632484,-0.0822790878028327,0.0,0.043922961181826814,0.060433953026548484,0.0,0.1043569142083753
2025-10-13,Caracas,0.4748539310227737,0.4941539958094328,0.0,0.0,0.0,0.0,0.7114192190957004,0.0,0.0,0.0,7.463858186141429,-0.5503923340015799,0.0,0.0,0.0,0.09066629027950736,0.09066629027950736
2025-10-13,Valencia,0.0,0.0,0.9066629027950736,0.0,0.0,0.5022962512589241,0.0,0.0,0.0,0.3886836660310699,6.533551747257516,-0.0810382118880389,0.0,0.04748539310227737,0.049415399580943285,0.0,0.09690079268322066
2025-10-20,Caracas,0.416451349108423,0.9474128314054322,0.0,0.0,0.0,0.0,0.6747862250653891,0.0,0.0,0.0,7.463598586523768,-0.5768876507524175,0.0,0.0,0.0,0.09414491932303601,0.09414491932303601
2025-10-20,Valencia,0.0,0.0,0.94144919323036,0.0,0.0,0.5147899750151513,0.0,0.0,0.0,0.4690213689394844,6.562020269407357,-0.0880079507769904,0.0,0.041645134910842305,0.09474128314054323,0.0,0.13638641805138552
2025-10-27,Caracas,0.4247108064659577,0.8735737330620013,0.0,0.0,0.0,0.0,0.7072907773539274,0.0,0.0,0.0,7.459882960746376,-0.6058052133153693,0.0,0.0,0.0,0.09185663004957327,0.09185663004957327
2025-10-27,Valencia,0.0,0.0,0.9185663004957326,0.0,0.0,0.5038415915097552,0.0,0.0,0.0,0.4611637623357512,6.529784311606811,-0.0534691819325705,0.0,0.04247108064659577,0.08735737330620014,0.0,0.1298284539527959
2025-11-03,Caracas,0.4731838081934203,0.698244101759984,0.0,0.0,0.0,0.0,0.6750139527258456,0.0,0.0,0.0,7.448841111905475,-0.6416395406152918,0.0,0.0,0.0,0.0871641145168896,0.0871641145168896
2025-11-03,Valencia,0.0,0.0,0.8716411451688959,0.0,0.0,0.5094421327835786,0.0,0.0,0.0,0.3937285376349821,6.520342155915075,-0.0188792857377723,0.0,0.04731838081934203,0.0698244101759984,0.0,0.11714279099534043
2025-11-10,Caracas,0.4803490493346714,0.7093590851578827,0.0,0.0,0.0,0.0,0.651917829581291,0.0,0.0,0.0,7.446586010317396,-0.6827421087394069,0.0,0.0,0.0,0.08184120570696155,0.08184120570696155
2025-11-10,Valencia,0.0,0.0,0.8184120570696154,0.0,0.0,0.4947075032403501,0.0,0.0,0.0,0.6589877990746489,6.518825299002015,0.0314096147758653,0.0,0.04803490493346714,0.07093590851578828,0.0,0.11897081344925542
2025-11-17,Caracas,0.4478613427366557,0.5762692566668269,0.0,0.0,0.0,0.0,0.6602701003408281,0.0,0.0,0.0,7.446321636772159,-0.7110999183545037,0.0,0.0,0.0,0.07281382750548142,0.07281382750548142
2025-11-17,Valencia,0.0,0.0,0.7281382750548141,0.0,0.0,0.5970632313723838,0.0,0.0,0.0,0.5181853778484626,6.549995192536345,0.0613860876579511,0.0,0.04478613427366557,0.0576269256666827,0.0,0.10241305994034827
2025-11-24,Caracas,0.4748177148270474,0.8011115657461879,0.0,0.0,0.0,0.0,0.7470069574243724,0.0,0.0,0.0,7.430970593098096,-0.7333861457502635,0.0,0.0,0.0,0.0673642988364053,0.0673642988364053
2025-11-24,Valencia,0.0,0.0,0.6736429883640529,0.0,0.0,0.5741754585486692,0.0,0.0,0.0,0.624499882428427,6.516546443958434,0.0444770616499669,0.0,0.04748177148270474,0.0801111565746188,0.0,0.12759292805732353
2025-12-01,Caracas,0.5325862294055987,0.4575739966638834,0.0,0.0,0.0,0.0,0.7290535106164528,0.0,0.0,0.0,7.442072436935965,-0.756510623291569,0.0,0.0,0.0,0.07138017059820573,0.07138017059820573
2025-12-01,Valencia,0.0,0.0,0.7138017059820573,0.0,0.0,0.5368720030268178,0.0,0.0,0.0,0.614714158712868,6.5470491799184805,0.0167796599675128,0.0,0.05325862294055988,0.04575739966638834,0.0,0.09901602260694822
2025-12-08,Caracas,0.5538208896546868,0.6369228820359,0.0,0.0,0.0,0.0,0.7500366461095473,0.0,0.0,0.0,7.434322573409065,-0.7743213717679661,0.0,0.0,0.0,0.08047704412493276,0.08047704412493276
2025-12-08,Valencia,0.0,0.0,0.8047704412493275,0.0,0.0,0.5439454577610922,0.0,0.0,0.0,0.4521727581570554,6.546062680017585,-0.0180487783749764,0.0,0.05538208896546868,0.06369228820359,0.0,0.11907437716905869
2025-12-15,Caracas,0.485118796216509,0.750046512546477,0.0,0.0,0.0,0.0,0.7239528914376732,0.0,0.0,0.0,7.453125273255804,-0.7953554516737789,0.0,0.0,0.0,0.09436260568724113,0.09436260568724113
2025-12-15,Valencia,0.0,0.0,0.9436260568724112,0.0,0.0,0.483614497228116,0.0,0.0,0.0,0.5810357015570871,6.530173692851567,-0.0518938703707115,0.0,0.048511879621650905,0.07500465125464771,0.0,0.12351653087629862
2025-12-22,Caracas,0.5321894478355808,0.3524773881604009,0.0,0.0,0.0,0.0,0.6595381283516817,0.0,0.0,0.0,7.449041833217213,-0.802762631137797,0.0,0.0,0.0,0.08450094342196073,0.08450094342196073
2025-12-22,Valencia,0.0,0.0,0.8450094342196072,0.0,0.0,0.4824269814537051,0.0,0.0,0.0,0.4133647978659326,6.526309441157907,-0.0916672612373475,0.0,0.05321894478355808,0.03524773881604009,0.0,0.08846668359959817
2025-12-29,Caracas,0.4663185419986914,0.3696239898824385,0.0,0.0,0.0,0.0,0.7569244734921978,0.0,0.0,0.0,7.453693254592095,-0.8019298702337812,0.0,0.0,0.0,0.0757297744192012,0.0757297744192012
2025-12-29,Valencia,0.0,0.0,0.757297744192012,0.0,0.0,0.4727762250120494,0.0,0.0,0.0,0.4776861170148226,6.535542192879113,-0.1249141328305883,0.0,0.04663185419986914,0.03696239898824385,0.0,0.08359425318811299
2026-01-05,Caracas,0.4609884328417551,0.4029284057733093,0.0,0.0,0.0,0.0,0.7995626654706977,0.0,0.0,0.0,7.438726775434712,-0.799612831245922,0.0,0.0,0.0,0.07941464339944122,0.07941464339944122
2026-01-05,Valencia,0.0,0.0,0.7941464339944122,0.0,0.0,0.4859451289678633,0.0,0.0,0.0,0.4344108185962471,6.550061613905644,-0.11842569120045,0.0,0.04609884328417552,0.04029284057733093,0.0,0.08639168386150645
2026-01-12,Caracas,0.4538814302592254,0.44812004135538,0.0,0.0,0.0,0.0,0.7351327604652576,0.0,0.0,0.0,7.478716542948348,-0.7773782466605206,0.0,0.0,0.0,0.0763172438478056,0.0763172438478056
2026-01-12,Valencia,0.0,0.0,0.7631724384780559,0.0,0.0,0.4914455089690994,0.0,0.0,0.0,0.574156975540316,6.536675863980645,-0.1224699782478855,0.0,0.04538814302592254,0.04481200413553801,0.0,0.09020014716146055
2026-01-19,Caracas,0.5835987374142297,0.5067546368128728,0.0,0.0,0.0,0.0,0.8382384839582558,0.0,0.0,0.0,7.436664113318085,-0.7477870093470742,0.0,0.0,0.0,0.07895359004576001,0.07895359004576001
2026-01-19,Valencia,0.0,0.0,0.7895359004576,0.0,0.0,0.4690863442772672,0.0,0.0,0.0,0.5198504358305505,6.532050066357194,-0.1219368622631815,0.0,0.05835987374142298,0.05067546368128728,0.0,0.10903533742271027
2026-01-26,Caracas,0.6049093884006107,0.6857823378763063,0.0,0.0,0.0,0.0,0.9229128055091338,0.0,0.0,0.0,7.431862105849337,-0.7012827200280214,0.0,0.0,0.0,0.08025408642444581,0.08025408642444581
2026-01-26,Valencia,0.0,0.0,0.8025408642444581,0.0,0.0,0.4974358718150521,0.0,0.0,0.0,0.4857582917483866,6.5387991863702615,-0.0996870219062945,0.0,0.06049093884006107,0.06857823378763063,0.0,0.1290691726276917
2026-02-02,Caracas,0.5402253469224728,0.7439754222282353,0.0,0.0,0.0,0.0,0.8539759352328415,0.0,0.0,0.0,7.44222683868794,-0.6550261930797654,0.0,0.0,0.0,0.0775042303524176,0.0775042303524176
2026-02-02,Valencia,0.0,0.0,0.775042303524176,0.0,0.0,0.4646289298440661,0.0,0.0,0.0,0.4855999166790816,6.542917814099301,-0.0697975813682979,0.0,0.054022534692247284,0.07439754222282353,0.0,0.12842007691507082
2026-02-09,Caracas,0.5654574244066579,0.6386488889203709,0.0,0.0,0.0,0.0,0.8090900486265591,0.0,0.0,0.0,7.454463903281687,-0.6013271121569708,0.0,0.0,0.0,0.08589712920703103,0.08589712920703103
2026-02-09,Valencia,0.0,0.0,0.8589712920703103,0.0,0.0,0.4255657190800549,0.0,0.0,0.0,0.3905310691985489,6.550367434026765,-0.0706114497618493,0.0,0.05654574244066579,0.06386488889203709,0.0,0.12041063133270288
2026-02-16,Caracas,0.5015941932694674,0.5135676309558149,0.0,0.0,0.0,0.0,0.7791955317392683,0.0,0.0,0.0,7.454641072662738,-0.5598487828578944,0.0,0.0,0.0,0.08131385932072925,0.08131385932072925
