date,city,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,Z1,Z2,Y
2025-05-19,Valencia,2.0777693648976165,1.603989160042832,2.9246624530353884,4.907052828762069,3.3309281042635432,5.611620023588534,1.5638072283134903,1.3398272924951613,5.626084071162152,3.891023098715496,0.1872040639781677,1.018693045463104,9.018747232288698
2025-05-26,Valencia,2.2620172307361353,1.9715534850406868,2.603164660023908,3.1339567296227697,2.714726176362998,5.719234156498907,2.827472737931729,1.879931255589157,3.5274155443236586,7.448698476327199,0.15011842332746883,0.9907912267375405,9.114487760512487
2025-06-02,Valencia,2.3475403012909495,3.9721500160351564,2.266083728743141,4.894119144820059,1.17468648522392,15.057264389324436,1.6703968549201835,1.1422981693630279,3.070024807921904,3.0326241890953924,0.15858677625705508,0.9629877298464842,9.102975496710599
2025-06-09,Valencia,1.4505460917988262,1.8115415688643688,2.3818474433545647,7.538258359959978,0.8234393842784511,6.5939797115709595,1.7504234176003932,1.3260636573681026,2.711616860796179,6.124488290174597,0.1470621248937921,0.9523861368915321,9.07860393920645
2025-06-16,Valencia,2.3756099104115864,1.5013587801977037,2.009400977867979,5.467949025466629,7.24636708340847,5.302368224067385,1.7218212154246408,1.341347178149689,2.7886413890719184,0.8251689158943469,-0.02268012489743043,0.9328586349106116,8.826871309488306
2025-06-23,Valencia,2.0609712766572748,1.5473094952289173,1.8683509523022401,16.949266556757628,1.329566074105991,5.77507417450251,1.6014997780326456,0.9864859531975003,2.444258417568157,2.4952474725957585,-0.274404019090275,0.9141409825566216,8.645482304466311
2025-06-30,Valencia,1.9186796041558734,1.6347142287352179,1.8726198890191739,15.808153664813892,6.575806175763191,4.319570886633084,1.5086001156396924,1.9465836050965262,1.65527108256782,0.7423181769647834,-0.5055993375170802,0.8986869859823264,8.392403071980624
2025-07-07,Valencia,2.155800047761031,3.8950414765575663,2.2403535485665356,17.684265807996816,7.798394403044071,6.385390859899899,1.4948462070603896,0.9438910116794423,4.909252732130923,9.469000857517122,-0.8280379737723833,0.8765933127949165,8.574385470647341
2025-07-14,Valencia,2.762303812757531,1.7277574125798358,1.715178690395181,12.057806205967132,4.721343225200241,5.829867429793652,1.377566974235104,1.9708957515396106,2.5229069415206835,2.0681078657956666,-1.0602699795832748,0.8621597771682303,8.409971031365307
2025-07-21,Valencia,2.3373669757847635,2.1359405162520795,1.0432196509205558,7.458239954006489,0.49433548900028884,6.604126995310151,1.6267648455817636,0.8778840979158239,5.3400621060959566,3.7712687382403027,-1.2492940485521333,0.8413891183935358,8.276004503943135
2025-07-28,Valencia,1.9601315846148282,1.1509689298383408,1.8581310862892093,9.658943031216442,5.0526172094961455,4.7509415065814435,1.66685120293705,2.130046208864712,2.128617500501426,1.300780094352784,-1.3553444923196494,0.8291824428598207,8.18782231485477
2025-08-04,Valencia,3.229308296376267,1.5884327586706923,1.6417190518002938,8.55046892008816,0.7384747094373875,5.687438616244838,1.7476552647517882,1.036251186472262,2.12122426039253,8.073284169849348,-1.4106516675235965,0.8336878641966845,8.270663658662833
2025-08-11,Valencia,3.1338431875200947,3.9469894361452176,3.3318770588216964,5.232345234397851,4.105420282455269,5.129625844772309,1.6234382492167072,1.7790480128784782,2.2963050419084055,0.8426510509956442,-1.4130269491243834,0.8464643288456539,8.335865020381688
2025-08-18,Valencia,3.1222707806641337,1.6136418122772387,1.7470212416438207,15.753376370504773,4.424738889069748,7.377789045125116,1.598186941257749,1.1025891682896236,2.5625909812612115,3.3097167169357244,-1.2736782649612228,0.870596824211869,8.340798141374878
2025-08-25,Valencia,2.2483526141120165,3.877307414556211,1.3687929908440701,3.5585384670675815,1.200491920317619,5.833344327484891,1.5907715372324844,1.0311301148010508,2.477987720098498,1.1943750371848936,-1.1880631027466904,0.8946108914341777,8.241037684738803
2025-09-01,Valencia,2.582785914940531,1.596704660622027,1.796972981917866,15.593934254914625,3.531320634058077,13.993229432318438,1.4394809403330575,0.9653916810409483,2.97601339010271,1.6521806598985027,-1.082555594991291,0.933581552133478,8.275130868984622
2025-09-08,Valencia,2.005226974007429,3.1572130508163063,1.496247111394561,6.212556635371311,5.549823980996986,5.340198713145441,1.491076524714445,1.9196672353539932,2.79897904656195,7.315523838118256,-0.8725784303606716,0.9505166369410248,8.505524525626477
2025-09-15,Valencia,2.1796487555561854,1.0598388527730165,1.8556362341141759,8.846203707375343,7.83181062289456,5.013433732928419,1.6733472434881407,1.648091711772212,2.31854862188763,1.154292243585063,-0.7554022299185204,0.9642713131799853,8.43641425920984
2025-09-22,Valencia,2.879934400131563,1.3387421404169937,1.669759940108885,5.92813751816683,3.4403456966943238,5.501677579614699,1.5097174512005442,1.6410585332354075,5.669020676820606,1.7757065803595193,-0.7125926317599636,0.9666239709208988,8.434905354956918
2025-09-29,Valencia,1.8029940606366885,1.8438675425031656,1.4527708512276285,3.43226796866244,3.7909424775616163,6.142112791384626,1.6464939865346184,1.4022357148090137,2.619488685982054,2.4897454934514176,-0.7653460641921115,0.9832969939487661,8.323108180525562
2025-10-06,Valencia,1.9868862635480118,1.56051862927029,1.572849464861777,6.5088747491389105,7.89895493862274,5.811866080343301,1.4490936848505769,1.1010861264386116,5.574496898957809,2.4573342804201523,-0.8279631089675743,0.9925533268347335,8.270506217825387
2025-10-13,Valencia,3.971963307616551,1.2998817764577308,2.1639649740354394,3.8143790406318834,3.6423544672279187,4.470826974814853,1.715923260079406,1.5894575027835167,5.662511079162478,0.7726705972119183,-0.8252944121340333,0.9944611708805495,8.250156355454545
2025-10-20,Valencia,2.174049920206402,1.3386477714470784,2.1717579021288476,5.077627148037985,7.055766230923567,6.159665296929258,1.7187529586049854,0.8683840445528679,3.2872429390494293,3.073209055936073,-0.8476543764106013,0.9964147152076368,8.399272855815362
2025-10-27,Valencia,2.1485403643478334,3.552086635299418,1.7320016430709595,3.6072608999664864,3.4828811631116494,5.014523350312029,1.833646088284218,0.6346735532678969,3.5836073758518037,2.1485357797018767,-0.7428038757891395,0.9969703134181271,8.35988678401548
2025-11-03,Valencia,2.7127847767785656,1.3611647663804103,1.447812493104993,4.484718108450493,8.454184972514708,5.801266110170939,2.8987730265334464,1.5942369404820065,5.973600916640444,1.084861984833444,-0.638355729097001,0.9984851612801797,8.27627468576476
2025-11-10,Valencia,2.9035833692457795,3.2553294330408304,1.322339658485715,7.891167395199115,4.33634524696006,4.324164207623522,2.8681894275720587,1.9870649127304496,6.14004171260205,7.929501189574637,-0.4843719493369672,0.9970249655137492,8.522342273162495
2025-11-17,Valencia,2.9911489341707336,1.2645194256492485,0.9551383941005884,3.305821365776609,5.712481012137191,14.044864037902913,1.7134393164696624,1.1262362821009988,3.5571366640895903,0.09071473103494107,-0.3857228491519815,0.9843596992495443,8.454768164469957
2025-11-24,Valencia,2.1282588886215072,1.2637245026823518,0.9403061834705388,1.7173306782940572,4.287407598072744,5.328269445313103,1.8062947454888572,1.500835008270662,6.3283268517761675,5.457402260112717,-0.43003355593865306,0.9720195962013056,8.43334183494955
2025-12-01,Valencia,3.812074770530029,1.6167373564368968,1.3132256303917051,14.852988066354786,5.584510980926354,3.911409829924154,1.855315041809693,1.194495528369608,3.5319445065575708,3.0685925582115328,-0.5063483043856871,0.9582225875513237,8.429216707607736
2025-12-08,Valencia,2.9175855054540336,1.3078339454598624,1.765034249467922,6.912328250808776,7.603063147567273,6.412753384231971,1.7827077769898159,1.3064127004205937,2.640506223402978,0.6388652747711094,-0.6064989975270536,0.9480719768446586,8.328902558810084
2025-12-15,Valencia,2.8932759783581057,3.103163686592149,2.591769562304915,0.5981636253421191,0.9573259409359764,4.034964140496479,1.8194944931547294,1.6086534099624001,2.9602172815395726,4.651043998236651,-0.6961553991513026,0.925029333948062,8.48655607813847
2025-12-22,Valencia,2.8150952891803396,1.2665780813338983,1.0256343826169687,7.649015634800084,4.81131193803612,4.8771600567699736,2.8385281495680763,2.0628659567633307,3.786610540242245,0.15891638983234482,-0.8161921489005868,0.9231782345581397,8.175443393459805
2025-12-29,Valencia,2.7191087108461383,1.2866554692314205,0.936621570646617,3.8458057991000576,7.624062824984659,4.078537218274526,2.961633776359385,1.164042492831473,3.050399023774411,3.2233527950772425,-0.9129292268674515,0.9154382914252451,8.118388146267408
2026-01-05,Valencia,2.3642433096087654,3.638388487745293,1.5831445328285685,6.021295427877476,7.502376344264167,5.728602786549078,2.9611459878047572,1.1562528497708873,3.5198161018140666,1.2117252243752406,-0.8903961225570429,0.9106678318451222,8.146138304263717
2026-01-12,Valencia,2.829921144070178,1.2450396456495556,1.316323540218458,5.567733267884462,0.9650992420435881,5.026799765639596,2.7946293036339793,1.1944970511072641,2.303872957945956,5.511696584244394,-0.897851873549431,0.9023146008673878,8.242980808720231
2026-01-19,Valencia,2.665818173474775,1.3339709313296253,1.4554825259860835,6.482180641442229,6.464839560076434,3.7339072376664477,1.5518858847406667,1.2055753005576022,5.306604854315076,1.3555496114572612,-0.8952970120365766,0.9007134355433806,8.18858588465943
2026-01-26,Valencia,2.1167048560756534,1.335615520874098,1.4383580633774353,6.807553463265698,4.243407573763785,6.038358291016114,1.4995379950399166,1.0566358355048737,3.14174720492149,2.0701466326532363,-0.8256605389783191,0.897475488519352,8.224847192271863
2026-02-02,Valencia,2.907884128086345,1.1269159932852573,1.2606328632567823,6.14834019064418,3.3302796103757513,3.4387533683382676,1.4502856153795172,1.4825686831482894,3.3555786450833014,2.1734258425111275,-0.7323660184126402,0.8935589582466945,8.198391382778327
2026-02-09,Valencia,2.069110487578433,2.9858183195886694,1.9650872597799842,11.163605423884919,3.036770268288284,2.7179388937215414,1.4627343187151438,1.3385271515997923,3.081608167840003,1.285567947101067,-0.7271579639463492,0.8803464321125849,8.15482406461383
2026-02-16,Valencia,3.9254068755455327,3.151582919552978,1.2719998569198963,7.224230615509884,2.5714834131542093,3.460335350961324,1.6427159249475822,1.2313803234631024,3.8049045318652053,1.1647307220256105,-0.6961107426296227,0.8670842299419977,8.076875744360763
2026-02-23,Valencia,2.6651042019164417,1.4771193856843918,1.6898877651362787,12.292570679262814,2.17923540900653,3.047107778741407,2.452245602092733,1.5620743277191618,2.8879355085883827,3.1233195889284464,-0.6823014387724936,0.8629251316989596,8.162716071823008
2026-03-02,Valencia,2.291824765988695,3.201348351405501,1.462077189050066,5.828871795123072,2.5016182713708073,3.7415829888905714,2.7862268882825236,0.8362197569908875,3.947044797527752,3.6539267379747558,-0.6628586317047895,0.8551198240641217,8.228037985926186
2026-03-09,Valencia,2.5562256495955418,1.2737236425421263,1.7176217145334787,10.700856423600484,1.4594332590375307,2.0396132759062393,1.4909183104484218,1.1070776284085322,3.1887750056281456,1.8602967100061198,-0.728355108866037,0.85212497862322,8.182826070137066
2026-03-16,Valencia,2.260799069672426,1.0230941405433331,1.4544793990423426,3.399278253155287,7.29993948930819,3.140833479530421,1.429239291641408,2.1617267240466806,5.533865449990979,2.066997490087923,-0.8174558335412314,0.8397703125573147,8.131512489038437
2026-03-23,Valencia,1.6192222618250611,1.048071943498059,1.7256009963790542,10.800518121716937,3.2238176275018677,1.858618930201887,1.3926254277482215,1.2747640446298822,3.168219106674478,9.672849674760624,-0.8020502619437396,0.8275254009652759,8.349201586708322
2026-03-30,Valencia,2.779620821360242,1.2108470780011307,1.9385418709888085,2.769903603726784,4.136469236104917,3.329336390961144,2.493134117111707,1.4725047778563634,3.8942227849140125,2.064888225367583,-0.906600539494027,0.8244040383362663,8.291803517942574
2026-04-06,Valencia,2.551806490204484,1.0071011659300044,1.810363036526504,0.984377767746127,3.1676112015362508,1.2438339177236943,1.6047694139514437,1.3459391104391587,3.2230406339742728,1.9032702662560363,-0.969299299897799,0.8078256039879692,8.16145539903286
2026-04-13,Valencia,3.3816424543394636,0.9534143745323467,1.8191185330807769,7.321332760330029,3.0765721375938595,1.3070379684304307,1.3601630843206827,1.2718066743856031,2.750884139658475,4.884389219690282,-1.0521813712600154,0.7974443225511509,8.13617230723576
2026-04-20,Valencia,2.0191046036112206,1.1818863315361217,1.3345881210254233,2.1275636443558597,5.1116314276248955,2.414902032307697,1.234704003214721,1.5840784367524319,3.495117327877903,9.328907879375752,-1.0711433060860558,0.788823839191394,8.210072497517485
2026-04-27,Valencia,1.774283950384609,1.3358516256774176,2.0489709335713098,3.2792233673963858,2.7063524443044047,1.6092861191227819,1.4023327511253232,1.0704149196709452,5.882981091782318,3.908958182454025,-1.0755084926491063,0.7634731619557966,8.215208230981084
2026-05-04,Valencia,3.1389954767306274,1.338188248525096,2.001910975484933,4.765568576058411,1.7555510155876095,2.1544206116887503,1.2898655105652705,0.7270789818040663,2.5880307509453155,4.654911439981659,-1.0609977617328412,0.742593286050408,8.265555234054183
2026-05-11,Valencia,2.909671582051081,1.0825283482968364,2.4921064179344707,8.833376792601534,3.571464778459873,2.1315799500450883,1.4706299427074965,1.2819126290445242,3.1867733302252184,1.9526274098530385,-0.8895986580038211,0.7271977579308976,8.295689648833116
2026-05-18,Valencia,2.5964060582445923,1.2227687462823233,1.8287135418749787,5.288341917576946,6.241083083051306,10.070393875810408,2.3722410149047684,1.0182753577297339,2.999772459126246,7.589731599550135,-0.7569535868089914,0.7113551284884176,8.576959379680439
2026-05-25,Valencia,1.8555622342638216,3.2369056597295374,1.7766869848399112,11.298222099966933,2.9096404924673305,9.284175846562801,1.4627522685239718,0.8533161556681277,2.8380705796479977,1.473520547796283,-0.7372550649105496,0.697606109683447,8.518519177829354
2026-06-01,Valencia,2.174021683183236,1.1671466769102226,1.3535502904324408,4.677063761519,6.000440442844597,0.37906874354192754,2.2767630112658894,1.356942234230042,2.3423138076264913,2.3219172960105467,-0.7226837939766235,0.6724352864013959,8.300048063935572
2026-06-08,Valencia,2.1898193609613243,0.8263037376376169,1.4838246573867828,17.85397351889645,4.370749675803093,2.2021506498189463,1.3705695903596138,1.9646681465828,1.7488096848954664,1.3394037854151717,-0.7518102964548543,0.6422571056210596,8.169862136984719
2026-06-15,Valencia,2.18761469135562,1.0796481078558928,1.2188709531710578,10.29972332313128,3.0990532246856892,0.8711312610811517,2.3415421244374754,1.255707299147615,2.6320813094103728,1.9028846697537665,-0.9202324537954222,0.6079920220888974,7.864807020790431
2026-06-22,Valencia,2.0658079339299538,0.9825110019731229,2.4267075483508305,8.518104073238257,1.0034072253766229,1.459990294112937,2.2355762229554963,1.526819393944714,2.7617258696977918,3.1507706057814815,-1.174759691946326,0.5720785541015065,7.877376215590638
2026-06-29,Valencia,2.3224740152725634,2.900007535527313,1.8045724027916212,5.525525861162243,4.571020368887521,10.813154586301046,2.4291032025034673,1.1336131692462619,2.4608478711871813,3.86089613444856,-1.353115468244245,0.54010861772899,8.147022811924389
2026-07-06,Valencia,2.0480808066452876,1.0568307419541028,2.5132029399566718,10.32726801167299,2.211778615249902,2.2617222674841098,1.3125316292891132,1.5101758734790944,2.073739195568747,3.6937653561158017,-1.4689764583392984,0.5000256938350549,8.185375754763728
2026-07-13,Valencia,2.4038477328730403,1.0058642647199132,1.8183195044468103,3.614297654446635,0.8631361993311837,1.0399143904835868,1.2985392153808706,1.8742427270973885,2.1340231907104905,5.984183130075458,-1.613355319025054,0.45458680108050975,8.118053175596204
2026-07-20,Valencia,2.280939821021155,0.9566544273882003,2.1534548482301403,12.557812172007425,6.043451467418858,1.1624240901596385,2.2132713873037364,0.621971878871799,2.183732514945577,5.614561913016195,-1.664846696829744,0.41219130990932384,8.0783201479328
2026-07-27,Valencia,2.2176808933595535,1.1798205993026314,1.9208248950761184,3.333670864881777,3.5648696493739043,0.615053919849597,1.1193142231354232,1.2755811776388555,5.096522824114118,3.3188856998680256,-1.500156999276863,0.3797281296883591,7.9158007163581345
2026-08-03,Valencia,2.2445135159614864,1.1042171580579356,1.7060914404118916,3.44380047965687,3.24808410404941,1.3071458405603047,1.3690303416145888,1.2429384916081057,2.6473925946030263,3.060708722092863,-1.2960846089648437,0.33442799518778543,7.893625646726438
2026-08-10,Valencia,1.856753446905868,1.0152631691039036,1.858530592304416,4.449072414387407,5.564972609310544,1.2807869441483175,1.3015203491254401,0.8787878838627557,2.888595080582599,6.0071709460171165,-1.0957256839370548,0.2999471552955243,8.000365876011298
2026-08-17,Valencia,3.7363338768245535,2.763864899953952,1.5951622489020734,0.5794116180526462,6.081895768326605,0.3209959285207063,2.2140740114389383,0.9067227973236227,2.4744955414621153,5.45016520708219,-0.8535462959446214,0.26067679358965345,8.018931405090944
2026-08-24,Valencia,2.8736585837092052,0.8289193707302351,2.1183570593594805,1.87082532682927,3.59688490928829,1.1740105302579447,1.1111508021410157,1.1077609167944678,2.2903128947302207,5.017811694217305,-0.5394784507146041,0.21589669099770126,8.183676685634268
2026-08-31,Valencia,1.9258157109676408,1.213931371736368,1.7867124417888245,1.670966709523505,3.2965517663023545,0.5812810439783245,1.2302966795872985,1.4830000941560193,3.7379500920963946,4.517571191316304,-0.26486542279397884,0.17664447218085344,8.230125149218479
2026-09-07,Valencia,2.040393357673699,0.9371448288031462,1.6162992732266006,3.598301727650384,3.699621498691707,1.3958437668000778,1.9730336464400702,1.2698105696747588,5.365363048059508,3.1164001188064816,-0.1265904580633364,0.1536723802572274,8.225476476049504
2026-09-14,Valencia,2.0070507781112266,1.3418725662518327,1.0395669697862588,4.006761449020439,5.183698891158283,0.29963207193489755,2.2353254601080823,2.2159092268428298,2.8840551853338603,4.544486173000318,-0.029634035324127173,0.14479714833820445,8.13781751882326
2026-09-21,Valencia,1.9390322673151883,0.9006618622876538,1.5332689373913988,3.757983821819649,4.907026054597515,1.653925545973619,1.484344562708658,0.879447989560995,4.819552517576629,5.307076037439587,0.059802036900520994,0.1304694931662186,8.239799124363655
2026-09-28,Valencia,2.361671640111602,1.3099128610229513,3.220858843730805,0.032294371052432526,5.203596127024462,1.2521306898700317,1.089642345699611,1.9197841970428624,2.595919965769657,2.491004853077067,0.1577549760383563,0.11996347129177076,8.431396879803028
2026-10-05,Valencia,2.4198263085435574,1.2816903998986553,1.086085043205481,10.0329099803511,1.3389436275987838,0.9471204121438225,1.2176214764566842,1.1055983397782507,2.0532922145723806,5.440579527831553,0.16087671335240927,0.1094694653395667,8.358311339751108
2026-10-12,Valencia,1.5290579062791445,3.045628231363448,1.3426948085477304,3.5363027530274653,1.7755697615277837,2.0184150570112296,1.3397529003306274,0.7025989071647334,2.7297509294710953,3.322873709938707,0.121215512291458,0.10708437140707994,8.328559046509266
2026-10-19,Valencia,3.5239225260049287,1.0943994335858425,1.4596121921641418,4.219999416973266,5.102936032787085,0.569829395395967,1.1904941407723864,1.2495144400879992,2.319953852915285,2.5059448471447903,0.09593099220825052,0.11615628050586635,8.16672844387115
2026-10-26,Valencia,2.3698565554259643,1.2123148815279465,1.9029579380846597,3.1058494569700525,5.109362336666871,0.4521198573453608,1.2432427404369493,1.4293365026584832,2.838004125163851,3.0737901014687177,-0.000567914865287622,0.1262391747578806,8.124792758849694
2026-11-02,Valencia,1.4248083762629213,1.1189493986068306,1.5346556814421117,2.9165431102489268,3.598507178993379,0.9909732867697171,1.2018755060815138,0.7833563405932461,2.576632525096092,2.6666279462374822,-0.11476184649755133,0.1483671086351359,8.069274146987205
2026-11-09,Valencia,2.2961969123517045,1.1372697294500502,1.2571383789812225,0.4591158584277397,7.419606186285764,1.6379844510602015,2.196187725479663,1.0356938632791224,2.4789567619691932,3.7671374491458884,-0.2939481301577431,0.18053434744922703,8.029517294425828
2026-11-16,Valencia,2.482651664970681,1.251818679358063,1.6418208501332132,0.7200373851308521,3.299247012746854,1.8689853030768766,1.1948436450526116,1.4434813148980168,2.9635094919180474,14.552930980706916,-0.47746675523137233,0.22046831560228475,8.314787544475875
2026-11-23,Valencia,3.1027243402844435,1.4607673310224951,2.114534078048444,0.03268452778964891,5.16210549485886,1.4880537222332688,2.34365674891105,1.4975291824724106,2.3626497388865535,5.501995629260123,-0.6342142516272884,0.260222117127321,8.32943625463497
2026-11-30,Valencia,3.2950942243661525,3.1295082179228286,1.5340537961256502,0.27973266360996407,6.696781185945254,1.3787729462243752,1.5381166568402524,1.4044537044843846,2.6695678522185164,5.47106854942118,-0.711004595123186,0.3019635458169226,8.245147228683463
2026-12-07,Valencia,2.5464170442358944,2.542202287591443,1.5753467679710822,0.7989709838309266,2.872492095009972,0.6593488269905838,2.1744014003249617,1.5166658431217113,2.634858495652003,3.4164752998940577,-0.6781117758368778,0.3482884222522317,8.172221509570043
2026-12-14,Valencia,3.375840559088249,1.55240669864923,3.8847354084774794,0.997602043238617,7.717228509255744,0.7078827269219999,1.274264858707463,0.9251965219613485,3.275413316016047,6.538460527271203,-0.6339301610848016,0.39591000170403057,8.358568804203696
2026-12-21,Valencia,2.253293888840582,3.395629378706373,2.0206124013295006,0.3223515416116184,2.3319797307657435,0.36903001786592227,1.1786743581809012,0.7329228124074695,2.8823694217391487,3.3390183947677534,-0.5529002139785624,0.43297178083689686,8.241680545221493
2026-12-28,Valencia,2.40009602776529,0.7711326879750369,2.0170544604146907,0.036763791185486026,3.63727415501505,1.5815102346328698,1.1984536951712772,1.7830283354200664,3.4830276124790984,2.8653731080945724,-0.4288871998938634,0.4676206327681015,8.25057925150354
